id_vente;date_mut;nat_mut;val_fonc;id_bien_immo
10419;2020-05-15 00:00:00;Vente;104800;10419
10420;2020-05-18 00:00:00;Vente;370000;10420
10421;2020-05-19 00:00:00;Vente;120400;10421
10422;2020-05-25 00:00:00;Vente;285000;10422
10423;2020-05-18 00:00:00;Vente;136000;10423
10424;2020-05-15 00:00:00;Vente;230000;10424
10425;2020-05-29 00:00:00;Vente;160000;10425
10426;2020-05-11 00:00:00;Vente;115000;10426
10427;2020-05-29 00:00:00;Vente;195000;10427
10428;2020-05-12 00:00:00;Vente;144000;10428
10429;2020-05-12 00:00:00;Vente;165424;10429
10430;2020-05-18 00:00:00;Vente;238000;10430
10431;2020-05-18 00:00:00;Vente;153000;10431
10432;2020-05-15 00:00:00;Vente;118300;10432
10433;2020-05-27 00:00:00;Vente;225000;10433
10434;2020-05-13 00:00:00;Vente;254900;10434
10435;2020-05-19 00:00:00;Vente;160000;10435
10436;2020-05-18 00:00:00;Vente;315000;10436
10437;2020-05-19 00:00:00;Vente;166000;10437
10438;2020-05-19 00:00:00;Vente;178000;10438
10439;2020-06-05 00:00:00;Vente;125000;10439
10440;2020-06-05 00:00:00;Vente;95000;10440
10441;2020-05-20 00:00:00;Vente;195000;10441
10442;2020-06-02 00:00:00;Vente;510000;10442
10443;2020-05-19 00:00:00;Vente;138300;10443
10444;2020-05-26 00:00:00;Vente;186000;10444
10445;2020-05-23 00:00:00;Vente;305000;10445
10446;2020-06-04 00:00:00;Vente;169000;10446
10447;2020-06-15 00:00:00;Vente;147500;10447
10448;2020-05-28 00:00:00;Vente;170000;10448
10449;2020-05-29 00:00:00;Vente;65820;10449
10450;2020-05-29 00:00:00;Vente;210000;10450
10451;2020-05-26 00:00:00;Vente;193500;10451
10452;2020-06-19 00:00:00;Vente;291000;10452
10453;2020-06-18 00:00:00;Vente;143500;10453
10454;2020-06-02 00:00:00;Vente;261500;10454
10455;2020-06-23 00:00:00;Vente;103000;10455
10456;2020-06-08 00:00:00;Vente;34000;10456
10457;2020-06-04 00:00:00;Vente;89000;10457
10458;2020-06-05 00:00:00;Vente;190000;10458
10459;2020-06-18 00:00:00;Vente;196000;10459
10460;2020-06-10 00:00:00;Vente;95200;10460
10461;2020-06-29 00:00:00;Vente;130000;10461
10462;2020-06-26 00:00:00;Vente;213300;10462
10463;2020-06-17 00:00:00;Vente;148088.19;10463
10464;2020-06-17 00:00:00;Vente;86400;10464
10465;2020-06-11 00:00:00;Vente;194000;10465
10466;2020-06-15 00:00:00;Vente;125000;10466
10467;2020-06-29 00:00:00;Vente;130000;10467
10468;2020-06-25 00:00:00;Vente;238000;10468
10469;2020-06-18 00:00:00;Vente;240000;10469
10470;2020-06-25 00:00:00;Vente;165000;10470
10471;2020-06-16 00:00:00;Vente;29490;10471
10472;2020-06-27 00:00:00;Vente;246000;10472
10473;2020-06-26 00:00:00;Vente;150000;10473
10474;2020-06-22 00:00:00;Vente;150250;10474
10475;2020-06-30 00:00:00;Vente;235000;10475
10476;2020-06-19 00:00:00;Vente;176995;10476
10477;2020-01-15 00:00:00;Vente;77000;10477
10478;2020-01-21 00:00:00;Vente;117000;10478
10479;2020-01-24 00:00:00;Vente;141920;10479
10480;2020-01-30 00:00:00;Vente;84000;10480
10481;2020-01-30 00:00:00;Vente;109000;10481
10482;2020-01-30 00:00:00;Vente;150000;10482
10483;2020-02-14 00:00:00;Vente;105000;10483
10484;2020-02-17 00:00:00;Vente;89000;10484
10485;2020-02-18 00:00:00;Vente;140000;10485
10486;2020-02-05 00:00:00;Vente;243000;10486
10487;2020-02-21 00:00:00;Vente;175000;10487
10488;2020-02-10 00:00:00;Vente;74000;10488
10489;2020-02-24 00:00:00;Vente;265000;10489
10490;2020-03-03 00:00:00;Vente;180000;10490
10491;2020-02-21 00:00:00;Vente;180000;10491
10492;2020-03-11 00:00:00;Vente;87000;10492
10493;2020-04-10 00:00:00;Vente;196000;10493
10494;2020-05-04 00:00:00;Vente;145000;10494
10495;2020-04-24 00:00:00;Vente;103000;10495
10496;2020-05-15 00:00:00;Vente;166900;10496
10497;2020-05-12 00:00:00;Vente;213800;10497
10498;2020-05-15 00:00:00;Vente;162806.1;10498
10499;2020-05-26 00:00:00;Vente;59000;10499
10500;2020-05-14 00:00:00;Vente;96350;10500
10501;2020-05-19 00:00:00;Vente;229500;10501
10502;2020-05-22 00:00:00;Vente;160200;10502
10503;2020-06-17 00:00:00;Vente;185000;10503
10504;2020-06-05 00:00:00;Vente;58000;10504
10505;2020-05-29 00:00:00;Vente;329000;10505
10506;2020-06-10 00:00:00;Vente;127800;10506
10507;2020-06-16 00:00:00;Vente;120000;10507
10508;2020-06-11 00:00:00;Vente;148000;10508
10509;2020-06-19 00:00:00;Vente;270000;10509
10510;2020-06-23 00:00:00;Vente;158491;10510
10511;2020-06-23 00:00:00;Vente;95600;10511
10512;2020-06-27 00:00:00;Vente;150000;10512
10513;2020-06-27 00:00:00;Vente;175000;10513
10514;2020-06-30 00:00:00;Vente;140500;10514
10515;2020-01-07 00:00:00;Vente;119000;10515
10516;2020-01-06 00:00:00;Vente;291000;10516
10517;2020-01-02 00:00:00;Vente;135850;10517
10518;2020-01-24 00:00:00;Vente;133000;10518
10519;2020-01-30 00:00:00;Vente;205000;10519
10520;2020-01-23 00:00:00;Vente;90500;10520
10521;2020-01-09 00:00:00;Vente;135000;10521
10522;2020-01-13 00:00:00;Vente;205000;10522
10523;2020-01-28 00:00:00;Vente;115000;10523
10524;2020-01-17 00:00:00;Vente;47000;10524
10525;2020-01-27 00:00:00;Vente;116823;10525
10526;2020-01-14 00:00:00;Vente;68000;10526
10527;2020-01-30 00:00:00;Vente;170000;10527
10528;2020-02-12 00:00:00;Vente;81000;10528
10529;2020-02-07 00:00:00;Vente;221000;10529
10530;2020-02-18 00:00:00;Vente;330000;10530
10531;2020-01-29 00:00:00;Vente;78000;10531
10532;2020-01-23 00:00:00;Vente;108000;10532
10533;2020-01-31 00:00:00;Vente;112500;10533
10534;2020-02-03 00:00:00;Vente;85500;10534
10535;2020-02-13 00:00:00;Vente;57500;10535
10536;2020-02-07 00:00:00;Vente;78700;10536
10537;2020-01-30 00:00:00;Vente;98000;10537
10538;2020-02-03 00:00:00;Vente;69000;10538
10539;2020-02-06 00:00:00;Vente;111500;10539
10540;2020-02-10 00:00:00;Vente;390715;10540
10541;2020-02-12 00:00:00;Vente;121500;10541
10542;2020-02-21 00:00:00;Vente;87000;10542
10543;2020-02-10 00:00:00;Vente;290000;10543
10544;2020-02-10 00:00:00;Vente;127500;10544
10545;2020-02-24 00:00:00;Vente;33000;10545
10546;2020-03-04 00:00:00;Vente;83000;10546
10547;2020-02-17 00:00:00;Vente;115000;10547
10548;2020-02-20 00:00:00;Vente;70000;10548
10549;2020-02-17 00:00:00;Vente;140000;10549
10550;2020-02-10 00:00:00;Vente;113000;10550
10551;2020-02-11 00:00:00;Vente;126200;10551
10552;2020-02-28 00:00:00;Vente;267000;10552
10553;2020-02-14 00:00:00;Vente;109000;10553
10554;2020-03-02 00:00:00;Vente;147000;10554
10555;2020-03-13 00:00:00;Vente;50000;10555
10556;2020-03-13 00:00:00;Vente;220000;10556
10557;2020-03-13 00:00:00;Vente;155000;10557
10558;2020-03-09 00:00:00;Vente;38500;10558
10559;2020-02-13 00:00:00;Vente;237000;10559
10560;2020-03-04 00:00:00;Vente;194000;10560
10561;2020-03-05 00:00:00;Vente;92600;10561
10562;2020-03-11 00:00:00;Vente;201500;10562
10563;2020-03-31 00:00:00;Vente;112000;10563
10564;2020-04-07 00:00:00;Vente;77600;10564
10565;2020-04-15 00:00:00;Vente;217500;10565
10566;2020-04-02 00:00:00;Vente;50500;10566
10567;2020-04-03 00:00:00;Vente;118000;10567
10568;2020-04-15 00:00:00;Vente;320000;10568
10569;2020-04-15 00:00:00;Vente;90000;10569
10570;2020-04-29 00:00:00;Vente;161200;10570
10571;2020-04-29 00:00:00;Vente;82000;10571
10572;2020-04-17 00:00:00;Vente;80000;10572
10573;2020-02-21 00:00:00;Vente;72000;10573
10574;2020-02-25 00:00:00;Vente;89500;10574
10575;2020-02-28 00:00:00;Vente;161500;10575
10576;2020-05-20 00:00:00;Vente;86512;10576
10577;2020-05-20 00:00:00;Vente;133100;10577
10578;2020-05-13 00:00:00;Vente;83200;10578
10579;2020-05-12 00:00:00;Vente;132000;10579
10580;2020-05-20 00:00:00;Vente;375000;10580
10581;2020-05-20 00:00:00;Vente;88500;10581
10582;2020-05-07 00:00:00;Vente;49000;10582
10583;2020-05-13 00:00:00;Vente;60000;10583
10584;2020-05-12 00:00:00;Vente;82000;10584
10585;2020-05-19 00:00:00;Vente;204250;10585
10586;2020-05-27 00:00:00;Vente;212000;10586
10587;2020-05-18 00:00:00;Vente;84000;10587
10588;2020-05-15 00:00:00;Vente;288600;10588
10589;2020-05-15 00:00:00;Vente;92000;10589
10590;2020-05-15 00:00:00;Vente;185000;10590
10591;2020-05-18 00:00:00;Vente;142000;10591
10592;2020-05-29 00:00:00;Vente;104000;10592
10593;2020-05-19 00:00:00;Vente;39600;10593
10594;2020-06-04 00:00:00;Vente;65000;10594
10595;2020-05-20 00:00:00;Vente;165110;10595
10596;2020-05-22 00:00:00;Vente;102804;10596
10597;2020-05-22 00:00:00;Vente;138000;10597
10598;2020-05-20 00:00:00;Vente;235000;10598
10599;2020-05-29 00:00:00;Vente;93000;10599
10600;2020-05-07 00:00:00;Vente;162000;10600
10601;2020-05-25 00:00:00;Vente;99900;10601
10602;2020-02-10 00:00:00;Vente;130000;10602
10603;2020-06-03 00:00:00;Vente;100000;10603
10604;2020-06-25 00:00:00;Vente;76000;10604
10605;2020-05-29 00:00:00;Vente;85000;10605
10606;2020-06-05 00:00:00;Vente;152000;10606
10607;2020-06-05 00:00:00;Vente;404000;10607
10608;2020-06-05 00:00:00;Vente;135000;10608
10609;2020-06-08 00:00:00;Vente;135500;10609
10610;2020-05-29 00:00:00;Vente;121000;10610
10611;2020-06-24 00:00:00;Vente;104275;10611
10612;2020-06-10 00:00:00;Vente;81859;10612
10613;2020-06-02 00:00:00;Vente;186000;10613
10614;2020-06-12 00:00:00;Vente;105000;10614
10615;2020-06-15 00:00:00;Vente;287238;10615
10616;2020-06-18 00:00:00;Vente;141000;10616
10617;2020-06-29 00:00:00;Vente;403885;10617
10618;2020-06-12 00:00:00;Vente;70000;10618
10619;2020-06-04 00:00:00;Vente;250000;10619
10620;2020-06-25 00:00:00;Vente;55000;10620
10621;2020-06-17 00:00:00;Vente;76200;10621
10622;2020-06-09 00:00:00;Vente;151000;10622
10623;2020-06-19 00:00:00;Vente;140000;10623
10624;2020-06-15 00:00:00;Vente;190000;10624
10625;2020-06-17 00:00:00;Vente;75000;10625
10626;2020-06-12 00:00:00;Vente;372500;10626
10627;2020-06-12 00:00:00;Vente;230000;10627
10628;2020-06-30 00:00:00;Vente;59000;10628
10629;2020-06-24 00:00:00;Vente;285000;10629
10630;2020-06-11 00:00:00;Vente;103000;10630
10631;2020-06-17 00:00:00;Vente;127500;10631
10632;2020-06-25 00:00:00;Vente;140000;10632
10633;2020-06-30 00:00:00;Vente;113000;10633
10634;2020-06-26 00:00:00;Vente;93000;10634
10635;2020-06-25 00:00:00;Vente;118000;10635
10636;2020-01-10 00:00:00;Vente;95000;10636
10637;2020-01-15 00:00:00;Vente;564000;10637
10638;2020-01-08 00:00:00;Vente;165200;10638
10639;2020-01-17 00:00:00;Vente;118500;10639
10640;2020-01-15 00:00:00;Vente;79500;10640
10641;2020-01-29 00:00:00;Vente;235900;10641
10642;2020-01-24 00:00:00;Vente;402300;10642
10643;2020-01-15 00:00:00;Vente;201000;10643
10644;2020-01-10 00:00:00;Vente;228000;10644
10645;2020-01-21 00:00:00;Vente;159000;10645
10646;2020-01-24 00:00:00;Vente;165000;10646
10647;2020-01-31 00:00:00;Vente;70000;10647
10648;2020-01-27 00:00:00;Vente;170000;10648
10649;2020-02-05 00:00:00;Vente;186400;10649
10650;2020-01-31 00:00:00;Vente;116500;10650
10651;2020-01-24 00:00:00;Vente;83000;10651
10652;2020-02-03 00:00:00;Vente;238500;10652
10653;2020-01-22 00:00:00;Vente;92000;10653
10654;2020-02-06 00:00:00;Vente;114000;10654
10655;2020-01-27 00:00:00;Vente;95000;10655
10656;2020-02-07 00:00:00;Vente;158000;10656
10657;2020-02-07 00:00:00;Vente;73000;10657
10658;2020-02-05 00:00:00;Vente;277750;10658
10659;2020-01-30 00:00:00;Vente;234000;10659
10660;2020-02-14 00:00:00;Vente;143100;10660
10661;2020-02-14 00:00:00;Vente;330000;10661
10662;2020-02-14 00:00:00;Vente;209000;10662
10663;2020-02-14 00:00:00;Vente;295000;10663
10664;2020-02-14 00:00:00;Vente;214000;10664
10665;2020-02-14 00:00:00;Vente;595000;10665
10666;2020-02-15 00:00:00;Vente;130000;10666
10667;2020-01-29 00:00:00;Vente;214500;10667
10668;2020-02-03 00:00:00;Vente;214700;10668
10669;2020-01-31 00:00:00;Vente;85000;10669
10670;2020-02-25 00:00:00;Vente;212840;10670
10671;2020-02-13 00:00:00;Vente;106000;10671
10672;2020-02-21 00:00:00;Vente;148000;10672
10673;2020-02-24 00:00:00;Vente;440000;10673
10674;2020-02-14 00:00:00;Vente;155000;10674
10675;2020-02-14 00:00:00;Vente;459056;10675
10676;2020-02-14 00:00:00;Vente;225000;10676
10677;2020-02-27 00:00:00;Vente;90000;10677
10678;2020-02-20 00:00:00;Vente;143000;10678
10679;2020-02-25 00:00:00;Vente;80000;10679
10680;2020-02-27 00:00:00;Vente;220000;10680
10681;2020-02-14 00:00:00;Vente;158000;10681
10682;2020-03-05 00:00:00;Vente;194000;10682
10683;2020-03-09 00:00:00;Vente;240000;10683
10684;2020-03-10 00:00:00;Vente;92998;10684
10685;2020-03-11 00:00:00;Vente;299000;10685
10686;2020-03-17 00:00:00;Vente;80000;10686
10687;2020-03-11 00:00:00;Vente;165000;10687
10688;2020-03-12 00:00:00;Vente;81500;10688
10689;2020-02-20 00:00:00;Vente;141500;10689
10690;2020-03-17 00:00:00;Vente;205000;10690
10691;2020-02-28 00:00:00;Vente;78000;10691
10692;2020-03-05 00:00:00;Vente;153000;10692
10693;2020-03-24 00:00:00;Vente;148500;10693
10694;2020-03-26 00:00:00;Vente;219755;10694
10695;2020-03-17 00:00:00;Vente;158900;10695
10696;2020-04-01 00:00:00;Vente;161000;10696
10697;2020-03-05 00:00:00;Vente;90000;10697
10698;2020-03-26 00:00:00;Vente;150000;10698
10699;2020-03-16 00:00:00;Vente;560000;10699
10700;2020-03-31 00:00:00;Vente;118000;10700
10701;2020-04-21 00:00:00;Vente;110887;10701
10702;2020-04-23 00:00:00;Vente;113000;10702
10703;2020-04-28 00:00:00;Vente;215000;10703
10704;2020-04-15 00:00:00;Vente;82665;10704
10705;2020-04-15 00:00:00;Vente;330000;10705
10706;2020-05-04 00:00:00;Vente;125000;10706
10707;2020-04-30 00:00:00;Vente;58000;10707
10708;2020-04-20 00:00:00;Vente;322500;10708
10709;2020-04-15 00:00:00;Vente;205000;10709
10710;2020-04-24 00:00:00;Vente;262000;10710
10711;2020-05-05 00:00:00;Vente;153000;10711
10712;2020-05-06 00:00:00;Vente;80000;10712
10713;2020-05-11 00:00:00;Vente;296000;10713
10714;2020-05-07 00:00:00;Vente;230000;10714
10715;2020-04-23 00:00:00;Vente;134000;10715
10716;2020-05-14 00:00:00;Vente;185350;10716
10717;2020-05-13 00:00:00;Vente;130000;10717
10718;2020-05-14 00:00:00;Vente;430622;10718
10719;2020-04-30 00:00:00;Vente;226500;10719
10720;2020-05-13 00:00:00;Vente;272000;10720
10721;2020-05-26 00:00:00;Vente;182200;10721
10722;2020-05-18 00:00:00;Vente;148500;10722
10723;2020-05-20 00:00:00;Vente;290000;10723
10724;2020-05-18 00:00:00;Vente;111545;10724
10725;2020-05-15 00:00:00;Vente;950000;10725
10726;2020-05-18 00:00:00;Vente;567000;10726
10727;2020-05-19 00:00:00;Vente;270000;10727
10728;2020-05-20 00:00:00;Vente;229000;10728
10729;2020-05-13 00:00:00;Vente;212000;10729
10730;2020-05-20 00:00:00;Vente;94000;10730
10731;2020-05-27 00:00:00;Vente;136900;10731
10732;2020-05-29 00:00:00;Vente;189598.58;10732
10733;2020-05-29 00:00:00;Vente;271000;10733
10734;2020-05-28 00:00:00;Vente;256000;10734
10735;2020-05-28 00:00:00;Vente;317000;10735
10736;2020-05-14 00:00:00;Vente;240500;10736
10737;2020-05-29 00:00:00;Vente;96450;10737
10738;2020-05-20 00:00:00;Vente;317000;10738
10739;2020-05-25 00:00:00;Vente;287900;10739
10740;2020-05-28 00:00:00;Vente;119500;10740
10741;2020-05-18 00:00:00;Vente;142100;10741
10742;2020-05-18 00:00:00;Vente;254850;10742
10743;2020-05-25 00:00:00;Vente;40000;10743
10744;2020-05-28 00:00:00;Vente;112000;10744
10745;2020-05-26 00:00:00;Vente;188000;10745
10746;2020-06-11 00:00:00;Vente;190000;10746
10747;2020-05-16 00:00:00;Vente;1150000;10747
10748;2020-05-18 00:00:00;Vente;285000;10748
10749;2020-05-27 00:00:00;Vente;245000;10749
10750;2020-05-20 00:00:00;Vente;400000;10750
10751;2020-06-05 00:00:00;Vente;132000;10751
10752;2020-06-02 00:00:00;Vente;102000;10752
10753;2020-06-02 00:00:00;Vente;202120;10753
10754;2020-06-03 00:00:00;Vente;157000;10754
10755;2020-06-12 00:00:00;Vente;120000;10755
10756;2020-06-16 00:00:00;Vente;240000;10756
10757;2020-06-12 00:00:00;Vente;102500;10757
10758;2020-06-05 00:00:00;Vente;415000;10758
10759;2020-05-19 00:00:00;Vente;197517;10759
10760;2020-05-20 00:00:00;Vente;800000;10760
10761;2020-05-20 00:00:00;Vente;216000;10761
10762;2020-05-29 00:00:00;Vente;152700;10762
10763;2020-06-08 00:00:00;Vente;196000;10763
10764;2020-06-09 00:00:00;Vente;482500;10764
10765;2020-05-27 00:00:00;Vente;140600;10765
10766;2020-06-04 00:00:00;Vente;84000;10766
10767;2020-05-26 00:00:00;Vente;73000;10767
10768;2020-06-05 00:00:00;Vente;190000;10768
10769;2020-06-12 00:00:00;Vente;220000;10769
10770;2020-06-17 00:00:00;Vente;110000;10770
10771;2020-06-12 00:00:00;Vente;185000;10771
10772;2020-06-19 00:00:00;Vente;810000;10772
10773;2020-06-12 00:00:00;Vente;85500;10773
10774;2020-06-10 00:00:00;Vente;378480;10774
10775;2020-06-26 00:00:00;Vente;125000;10775
10776;2020-06-24 00:00:00;Vente;180000;10776
10777;2020-06-12 00:00:00;Vente;280000;10777
10778;2020-06-23 00:00:00;Vente;485500;10778
10779;2020-06-23 00:00:00;Vente;214000;10779
10780;2020-06-26 00:00:00;Vente;120000;10780
10781;2020-06-29 00:00:00;Vente;225000;10781
10782;2020-06-30 00:00:00;Vente;530000;10782
10783;2020-05-15 00:00:00;Vente;224000;10783
10784;2020-06-26 00:00:00;Vente;241000;10784
10785;2020-06-20 00:00:00;Vente;73000;10785
10786;2020-06-29 00:00:00;Vente;160450;10786
10787;2020-06-24 00:00:00;Vente;170000;10787
10788;2020-01-31 00:00:00;Vente;120000;10788
10789;2020-02-27 00:00:00;Vente;42000;10789
10790;2020-04-15 00:00:00;Vente;58000;10790
10791;2020-06-10 00:00:00;Vente;62000;10791
10792;2020-06-12 00:00:00;Vente;60000;10792
10793;2020-01-06 00:00:00;Vente;47000;10793
10794;2020-01-06 00:00:00;Vente;127900;10794
10795;2020-01-08 00:00:00;Vente;283000;10795
10796;2020-01-13 00:00:00;Vente;144000;10796
10797;2020-01-08 00:00:00;Vente;54500;10797
10798;2020-01-17 00:00:00;Vente;125000;10798
10799;2020-01-17 00:00:00;Vente;66300;10799
10800;2020-01-07 00:00:00;Vente;98000;10800
10801;2020-01-06 00:00:00;Vente;106000;10801
10802;2020-01-06 00:00:00;Vente;87000;10802
10803;2020-01-09 00:00:00;Vente;279050;10803
10804;2020-01-16 00:00:00;Vente;131000;10804
10805;2020-01-03 00:00:00;Vente;146000;10805
10806;2020-01-09 00:00:00;Vente;232300;10806
10807;2020-01-23 00:00:00;Vente;126168;10807
10808;2020-01-24 00:00:00;Vente;54400;10808
10809;2020-01-03 00:00:00;Vente;174000;10809
10810;2020-01-17 00:00:00;Vente;143000;10810
10811;2020-01-10 00:00:00;Vente;75800;10811
10812;2020-01-21 00:00:00;Vente;135500;10812
10813;2020-01-29 00:00:00;Vente;54200;10813
10814;2020-01-20 00:00:00;Vente;35000;10814
10815;2020-01-14 00:00:00;Vente;168000;10815
10816;2020-01-16 00:00:00;Vente;221160;10816
10817;2020-01-16 00:00:00;Vente;175500;10817
10818;2020-01-14 00:00:00;Vente;68500;10818
10819;2020-02-04 00:00:00;Vente;146300;10819
10820;2020-01-08 00:00:00;Vente;237000;10820
10821;2020-01-28 00:00:00;Vente;117000;10821
10822;2020-01-14 00:00:00;Vente;81500;10822
10823;2020-01-25 00:00:00;Vente;66000;10823
10824;2020-01-11 00:00:00;Vente;111150;10824
10825;2020-02-06 00:00:00;Vente;113000;10825
10826;2020-01-24 00:00:00;Vente;155000;10826
10827;2020-01-27 00:00:00;Vente;193900;10827
10828;2020-02-12 00:00:00;Vente;200500;10828
10829;2020-01-08 00:00:00;Vente;153190;10829
10830;2020-01-31 00:00:00;Vente;90500;10830
10831;2020-02-08 00:00:00;Vente;44000;10831
10832;2020-02-11 00:00:00;Vente;200000;10832
10833;2020-01-30 00:00:00;Vente;76500;10833
10834;2020-01-24 00:00:00;Vente;210500;10834
10835;2020-01-28 00:00:00;Vente;82500;10835
10836;2020-01-31 00:00:00;Vente;35000;10836
10837;2020-02-13 00:00:00;Vente;92650;10837
10838;2020-01-29 00:00:00;Vente;114000;10838
10839;2020-02-13 00:00:00;Vente;118300;10839
10840;2020-02-17 00:00:00;Vente;50000;10840
10841;2020-02-17 00:00:00;Vente;92000;10841
10842;2020-01-31 00:00:00;Vente;223000;10842
10843;2020-02-14 00:00:00;Vente;177110;10843
10844;2020-02-18 00:00:00;Vente;215150;10844
10845;2020-02-06 00:00:00;Vente;88000;10845
10846;2020-02-05 00:00:00;Vente;49140;10846
10847;2020-02-14 00:00:00;Vente;103000;10847
10848;2020-02-17 00:00:00;Vente;390700;10848
10849;2020-02-19 00:00:00;Vente;79400;10849
10850;2020-02-11 00:00:00;Vente;81600;10850
10851;2020-02-18 00:00:00;Vente;126800;10851
10852;2020-02-21 00:00:00;Vente;122200;10852
10853;2020-02-26 00:00:00;Vente;70500;10853
10854;2020-02-21 00:00:00;Vente;83070;10854
10855;2020-02-20 00:00:00;Vente;131420;10855
10856;2020-02-28 00:00:00;Vente;30000;10856
10857;2020-02-05 00:00:00;Vente;70000;10857
10858;2020-02-20 00:00:00;Vente;76000;10858
10859;2020-02-17 00:00:00;Vente;124745;10859
10860;2020-02-14 00:00:00;Vente;60600;10860
10861;2020-02-25 00:00:00;Vente;73650;10861
10862;2020-02-28 00:00:00;Vente;128000;10862
10863;2020-02-26 00:00:00;Vente;240000;10863
10864;2020-02-28 00:00:00;Vente;74310;10864
10865;2020-02-28 00:00:00;Vente;57500;10865
10866;2020-02-28 00:00:00;Vente;149900;10866
10867;2020-02-28 00:00:00;Vente;56280;10867
10868;2020-02-27 00:00:00;Vente;155500;10868
10869;2020-02-28 00:00:00;Vente;121000;10869
10870;2020-02-25 00:00:00;Vente;192800;10870
10871;2020-02-25 00:00:00;Vente;100500;10871
10872;2020-02-27 00:00:00;Vente;112500;10872
10873;2020-03-06 00:00:00;Vente;93500;10873
10874;2020-03-16 00:00:00;Vente;71560;10874
10875;2020-03-10 00:00:00;Vente;42000;10875
10876;2020-02-24 00:00:00;Vente;192120;10876
10877;2020-03-12 00:00:00;Vente;60000;10877
10878;2020-03-02 00:00:00;Vente;39000;10878
10879;2020-03-12 00:00:00;Vente;48000;10879
10880;2020-03-13 00:00:00;Vente;107750;10880
10881;2020-03-10 00:00:00;Vente;244700;10881
10882;2020-03-20 00:00:00;Vente;90000;10882
10883;2020-03-11 00:00:00;Vente;85850;10883
10884;2020-03-27 00:00:00;Vente;112750;10884
10885;2020-03-13 00:00:00;Vente;112200;10885
10886;2020-03-12 00:00:00;Vente;117450;10886
10887;2020-03-06 00:00:00;Vente;118000;10887
10888;2020-04-03 00:00:00;Vente;113000;10888
10889;2020-03-12 00:00:00;Vente;153100;10889
10890;2020-03-17 00:00:00;Vente;107500;10890
10891;2020-03-18 00:00:00;Vente;119000;10891
10892;2020-03-18 00:00:00;Vente;171800;10892
10893;2020-03-17 00:00:00;Vente;143000;10893
